Time/Date	degC	psi
38234.996528	11.06	75.6
38235.006944	11.06	75.6
38235.017361	10.87	75.6
38235.027778	10.87	75.06
38235.038194	10.87	75.6
38235.048611	10.87	75.6
38235.059028	10.87	75.06
38235.069444	10.87	75.06
38235.079861	10.87	75.06
38235.090278	10.87	75.06
38235.100694	10.87	75.06
38235.111111	10.87	75.06
38235.121528	10.87	74.53
38235.131944	10.87	75.06
38235.142361	10.87	75.06
38235.152778	10.87	75.06
38235.163194	10.87	74.53
38235.173611	10.87	75.06
38235.184028	10.87	75.06
38235.194444	10.87	74.53
38235.204861	10.87	75.06
38235.215278	10.87	74.53
38235.225694	11.06	74.54
38235.236111	11.06	75.07
38235.246528	11.06	75.07
38235.256944	11.06	75.6
38235.267361	11.24	75.61
38235.277778	11.24	75.08
38235.288194	11.42	75.08
38235.298611	11.42	75.61
38235.309028	11.42	75.61
38235.319444	11.6	75.62
38235.329861	11.6	75.62
38235.340278	11.6	76.15
38235.350694	11.78	76.69
38235.361111	11.78	76.69
38235.371528	11.78	77.23
38235.381944	11.96	77.77
38235.392361	11.96	78.3
38235.402778	11.96	78.3
38235.413194	11.96	77.77
38235.423611	11.96	78.83
38235.434028	11.96	78.3
38235.444444	11.78	78.29
38235.454861	11.78	78.29
38235.465278	11.78	78.29
38235.475694	11.78	78.29
38235.486111	11.78	78.29
38235.496528	11.6	78.29
38235.506944	11.6	78.82
38235.517361	11.6	78.82
38235.527778	11.6	78.29
38235.538194	11.6	78.29
38235.548611	11.6	78.29
38235.559028	11.42	78.28
38235.569444	11.42	78.28
38235.579861	11.42	78.28
38235.590278	11.42	78.28
38235.600694	11.42	78.28
38235.611111	11.42	78.28
38235.621528	11.42	78.28
38235.631944	11.42	78.28
38235.642361	11.42	77.75
38235.652778	11.42	78.28
38235.663194	11.42	77.75
38235.673611	11.42	77.75
38235.684028	11.42	78.28
38235.694444	11.42	78.28
38235.704861	11.42	78.28
38235.715278	11.42	78.28
38235.725694	11.42	78.28
38235.736111	11.42	77.75
38235.746528	11.42	77.75
38235.756944	11.42	77.75
38235.767361	11.42	77.75
38235.777778	11.42	77.75
38235.788194	11.42	77.75
38235.798611	11.42	77.75
38235.809028	11.6	77.75
38235.819444	11.6	77.75
38235.829861	11.6	77.22
38235.840278	11.6	77.75
38235.850694	11.6	77.75
38235.861111	11.6	77.75
38235.871528	11.6	77.75
38235.881944	11.6	77.75
38235.892361	11.6	77.75
38235.902778	11.78	77.76
38235.913194	11.78	78.29
38235.923611	11.78	78.29
38235.934028	11.78	77.76
38235.944444	11.78	78.29
38235.954861	11.78	78.29
38235.965278	11.78	78.29
38235.975694	11.78	78.29
38235.986111	11.78	78.29
38235.996528	11.6	78.29
38236.006944	11.6	78.29
38236.017361	11.6	78.29
38236.027778	11.6	78.29
38236.038194	11.6	78.29
38236.048611	11.6	78.29
38236.059028	11.6	77.75
38236.069444	11.6	78.29
38236.079861	11.6	77.75
38236.090278	11.42	77.75
38236.100694	11.42	77.75
38236.111111	11.42	77.75
38236.121528	11.42	77.75
38236.131944	11.42	77.75
38236.142361	11.42	77.75
38236.152778	11.42	77.75
38236.163194	11.42	77.75
38236.173611	11.42	77.75
38236.184028	11.42	77.75
38236.194444	11.42	77.75
38236.204861	11.42	77.75
38236.215278	11.42	77.75
38236.225694	11.42	77.75
38236.236111	11.42	78.28
38236.246528	11.42	77.21
38236.256944	11.42	77.21
38236.267361	11.42	77.21
38236.277778	11.42	77.75
38236.288194	11.42	77.21
38236.298611	11.42	77.75
38236.309028	11.42	77.75
38236.319444	11.42	77.75
38236.329861	11.42	77.75
38236.340278	11.42	77.75
38236.350694	11.42	77.75
38236.361111	11.42	78.28
38236.371528	11.42	78.28
38236.381944	11.42	78.28
38236.392361	11.42	78.28
38236.402778	11.42	78.81
38236.413194	11.42	78.81
38236.423611	11.42	78.81
38236.434028	11.42	78.81
38236.444444	11.42	78.81
38236.454861	11.42	78.81
38236.465278	11.42	78.81
38236.475694	11.42	79.35
38236.486111	11.42	78.81
38236.496528	11.42	79.35
38236.506944	11.42	79.35
38236.517361	11.42	79.35
38236.527778	11.42	79.35
38236.538194	11.42	79.35
38236.548611	11.42	78.81
38236.559028	11.42	79.35
38236.569444	11.42	79.35
38236.579861	11.42	79.35
38236.590278	11.42	79.35
38236.600694	11.24	79.34
38236.611111	11.24	78.81
38236.621528	11.24	78.81
38236.631944	11.24	78.81
38236.642361	11.24	78.81
38236.652778	11.24	78.81
38236.663194	11.24	79.34
38236.673611	11.24	79.34
38236.684028	11.24	79.34
38236.694444	11.24	79.34
38236.704861	11.24	79.34
38236.715278	11.24	79.34
38236.725694	11.24	78.81
38236.736111	11.24	79.34
38236.746528	11.24	79.34
38236.756944	11.24	78.81
38236.767361	11.24	78.81
38236.777778	11.24	78.81
38236.788194	11.24	78.81
38236.798611	11.42	78.81
38236.809028	11.42	78.81
38236.819444	11.42	78.81
38236.829861	11.42	78.81
38236.840278	11.42	78.81
38236.850694	11.42	78.81
38236.861111	11.42	78.81
38236.871528	11.42	78.81
38236.881944	11.42	78.81
38236.892361	11.42	78.81
38236.902778	11.42	78.81
38236.913194	11.42	78.81
38236.923611	11.42	78.81
38236.934028	11.42	78.81
38236.944444	11.42	78.81
38236.954861	11.42	78.81
38236.965278	11.42	78.81
38236.975694	11.42	78.81
38236.986111	11.42	78.81
38236.996528	11.42	79.35
38237.006944	11.42	79.35
38237.017361	11.42	78.81
38237.027778	11.42	78.81
38237.038194	11.42	79.35
38237.048611	11.42	79.35
38237.059028	11.42	79.35
38237.069444	11.42	79.35
38237.079861	11.42	78.81
38237.090278	11.42	78.81
38237.100694	11.42	79.35
38237.111111	11.42	78.81
38237.121528	11.42	78.81
38237.131944	11.42	78.81
38237.142361	11.42	78.81
38237.152778	11.42	78.81
38237.163194	11.42	78.81
38237.173611	11.42	78.81
38237.184028	11.42	78.81
38237.194444	11.24	78.81
38237.204861	11.24	78.81
38237.215278	11.24	78.81
38237.225694	11.42	78.81
38237.236111	11.24	78.81
38237.246528	11.42	78.28
38237.256944	11.42	78.28
38237.267361	11.42	78.28
38237.277778	11.42	78.28
38237.288194	11.42	78.28
38237.298611	11.42	78.28
38237.309028	11.42	77.75
38237.319444	11.42	77.75
38237.329861	11.42	78.28
38237.340278	11.42	77.75
38237.350694	11.42	78.28
38237.361111	11.42	77.75
38237.371528	11.42	78.28
38237.381944	11.42	78.28
38237.392361	11.42	77.75
38237.402778	11.42	77.75
38237.413194	11.42	78.28
38237.423611	11.42	77.75
38237.434028	11.42	78.28
38237.444444	11.42	78.28
38237.454861	11.42	78.28
38237.465278	11.42	78.28
38237.475694	11.42	78.28
38237.486111	11.42	78.28
38237.496528	11.42	78.28
38237.506944	11.42	78.28
38237.517361	11.42	78.28
38237.527778	11.24	78.27
38237.538194	11.06	78.27
38237.548611	10.69	78.25
38237.559028	10.51	78.78
38237.569444	10.51	78.78
38237.579861	10.33	78.77
38237.590278	10.33	78.77
38237.600694	10.33	78.24
38237.611111	10.33	78.24
38237.621528	10.33	78.77
38237.631944	10.33	78.77
38237.642361	10.33	78.77
38237.652778	10.33	78.24
38237.663194	10.33	78.24
38237.673611	10.33	78.24
38237.684028	10.14	78.24
38237.694444	10.14	78.24
38237.704861	10.14	78.24
38237.715278	10.14	78.24
38237.725694	10.14	78.24
38237.736111	10.14	78.24
38237.746528	9.96	78.23
38237.756944	9.96	78.23
38237.767361	9.96	78.23
38237.777778	9.96	78.23
38237.788194	9.96	77.7
38237.798611	9.96	78.23
38237.809028	9.96	78.23
38237.819444	9.96	78.23
38237.829861	9.96	78.23
38237.840278	9.96	78.23
38237.850694	9.96	77.7
38237.861111	9.96	78.23
38237.871528	9.96	77.7
38237.881944	9.96	77.7
38237.892361	9.96	77.7
38237.902778	9.96	78.23
38237.913194	9.96	78.23
38237.923611	10.14	78.24
38237.934028	10.14	78.24
38237.944444	10.14	78.24
38237.954861	10.14	78.24
38237.965278	10.14	78.24
38237.975694	10.14	78.24
38237.986111	9.96	78.23
38237.996528	9.96	78.23
38238.006944	9.96	78.23
38238.017361	9.96	78.23
38238.027778	9.96	78.23
38238.038194	9.96	78.23
38238.048611	9.96	78.23
38238.059028	9.78	78.22
38238.069444	9.78	78.22
38238.079861	9.78	78.22
38238.090278	9.78	78.22
38238.100694	9.78	78.22
38238.111111	9.59	78.22
38238.121528	9.59	78.22
38238.131944	9.59	78.22
38238.142361	9.59	78.22
38238.152778	9.59	78.22
38238.163194	9.59	78.22
38238.173611	9.59	78.22
38238.184028	9.41	78.21
38238.194444	9.41	78.21
38238.204861	9.41	78.21
38238.215278	9.41	78.21
38238.225694	9.41	78.21
38238.236111	9.41	77.68
38238.246528	9.41	78.21
38238.256944	9.41	77.68
38238.267361	9.41	77.68
38238.277778	9.59	77.68
38238.288194	9.59	77.68
38238.298611	9.59	77.68
38238.309028	9.59	77.68
38238.319444	9.59	77.68
38238.329861	9.59	77.68
38238.340278	9.59	77.68
38238.350694	9.59	77.15
38238.361111	9.59	77.15
38238.371528	9.59	77.15
38238.381944	9.78	77.16
38238.392361	9.78	77.16
38238.402778	9.78	77.16
38238.413194	9.78	77.16
38238.423611	9.78	76.63
38238.434028	9.96	77.17
38238.444444	9.96	77.17
38238.454861	9.96	76.63
38238.465278	9.96	76.63
38238.475694	9.96	76.63
38238.486111	9.96	77.17
38238.496528	9.96	76.63
38238.506944	9.96	76.63
38238.517361	9.96	76.63
38238.527778	9.78	76.63
38238.538194	9.78	76.63
38238.548611	9.78	76.63
38238.559028	9.78	76.63
38238.569444	9.78	76.63
38238.579861	9.78	77.16
38238.590278	9.78	77.16
38238.600694	9.78	77.16
38238.611111	9.78	77.16
38238.621528	9.59	77.15
38238.631944	9.59	77.15
38238.642361	9.59	77.15
38238.652778	9.59	77.15
38238.663194	9.41	77.68
38238.673611	9.41	77.15
38238.684028	9.41	77.68
38238.694444	9.41	77.68
38238.704861	9.41	77.15
38238.715278	9.41	77.15
38238.725694	9.23	77.14
38238.736111	9.23	77.14
38238.746528	9.23	77.14
38238.756944	9.23	77.14
38238.767361	9.23	77.14
38238.777778	9.23	77.14
38238.788194	9.23	77.14
38238.798611	9.23	77.14
38238.809028	9.23	77.14
38238.819444	9.23	77.14
38238.829861	9.23	77.14
38238.840278	9.23	77.14
38238.850694	9.23	77.14
38238.861111	9.23	77.14
38238.871528	9.23	77.14
38238.881944	9.23	76.61
38238.892361	9.23	77.14
38238.902778	9.23	77.14
38238.913194	9.23	76.61
38238.923611	9.23	76.61
38238.934028	9.23	76.61
38238.944444	9.41	76.62
38238.954861	9.41	76.62
38238.965278	9.41	77.15
38238.975694	9.41	77.15
38238.986111	9.41	77.15
38238.996528	9.41	77.15
38239.006944	9.41	77.15
38239.017361	9.41	77.15
38239.027778	9.41	77.15
38239.038194	9.59	77.15
38239.048611	9.59	77.15
38239.059028	9.59	77.15
38239.069444	9.59	77.15
38239.079861	9.59	77.15
38239.090278	9.59	77.15
38239.100694	9.41	77.15
38239.111111	9.41	77.15
38239.121528	9.41	77.15
38239.131944	9.41	77.15
38239.142361	9.41	77.15
38239.152778	9.41	77.15
38239.163194	9.41	77.15
38239.173611	9.41	77.15
38239.184028	9.41	77.15
38239.194444	9.41	77.15
38239.204861	9.41	77.15
38239.215278	9.41	77.15
38239.225694	9.41	77.15
38239.236111	9.41	77.15
38239.246528	9.41	77.15
38239.256944	9.41	77.15
38239.267361	9.23	77.14
38239.277778	9.23	77.14
38239.288194	9.23	77.14
38239.298611	9.23	76.61
38239.309028	9.23	76.61
38239.319444	9.23	76.61
38239.329861	9.23	76.61
38239.340278	9.23	76.61
38239.350694	9.23	76.61
38239.361111	9.41	76.62
38239.371528	9.41	76.62
38239.381944	9.41	76.62
38239.392361	9.41	76.09
38239.402778	9.41	76.09
38239.413194	9.41	76.09
38239.423611	9.41	76.62
38239.434028	9.41	76.62
38239.444444	9.41	76.62
38239.454861	9.41	76.62
38239.465278	9.59	76.62
38239.475694	9.59	76.62
38239.486111	9.59	76.62
38239.496528	9.59	77.15
38239.506944	9.59	77.15
38239.517361	9.59	77.15
38239.527778	9.59	77.15
38239.538194	9.59	77.15
38239.548611	9.41	77.15
38239.559028	9.41	77.15
38239.569444	9.41	77.68
38239.579861	9.41	77.68
38239.590278	9.41	77.68
38239.600694	9.41	77.68
38239.611111	9.41	77.68
38239.621528	9.41	77.15
38239.631944	9.23	77.67
38239.642361	9.23	77.67
38239.652778	9.23	77.14
38239.663194	9.23	77.14
38239.673611	9.23	77.14
38239.684028	9.23	77.14
38239.694444	9.23	77.67
38239.704861	9.23	77.14
38239.715278	9.23	77.67
38239.725694	9.04	77.14
38239.736111	9.04	77.14
38239.746528	9.04	77.14
38239.756944	9.04	77.14
38239.767361	9.04	77.14
38239.777778	9.04	77.14
38239.788194	9.04	77.14
38239.798611	9.04	77.14
38239.809028	9.04	77.14
38239.819444	9.04	77.14
38239.829861	9.04	77.14
38239.840278	9.04	77.14
38239.850694	9.04	77.14
38239.861111	9.04	77.14
38239.871528	9.04	76.61
38239.881944	9.04	76.61
38239.892361	9.04	76.61
38239.902778	9.04	76.61
38239.913194	9.04	77.14
38239.923611	9.04	76.61
38239.934028	9.23	76.61
38239.944444	9.23	76.61
38239.954861	9.23	76.61
38239.965278	9.23	76.61
38239.975694	9.23	76.61
38239.986111	9.41	76.62
38239.996528	9.41	76.62
38240.006944	9.41	76.62
38240.017361	9.41	77.15
38240.027778	9.59	77.15
38240.038194	9.59	77.15
38240.048611	9.59	76.62
38240.059028	9.59	77.15
38240.069444	9.59	76.62
38240.079861	9.59	76.62
38240.090278	9.59	77.15
38240.100694	9.78	77.16
38240.111111	9.78	77.16
38240.121528	9.78	77.16
38240.131944	9.78	77.16
38240.142361	9.78	77.16
38240.152778	9.78	77.16
38240.163194	9.78	77.16
38240.173611	9.78	77.16
38240.184028	9.78	77.16
38240.194444	9.78	77.16
38240.204861	9.78	77.16
38240.215278	9.78	77.16
38240.225694	9.59	77.15
38240.236111	9.59	77.15
38240.246528	9.59	77.15
38240.256944	9.59	76.62
38240.267361	9.59	76.62
38240.277778	9.59	76.62
38240.288194	9.59	76.62
38240.298611	9.41	76.62
38240.309028	9.41	76.62
38240.319444	9.41	77.15
38240.329861	9.41	77.15
38240.340278	9.41	77.15
38240.350694	9.41	77.15
38240.361111	9.41	77.15
38240.371528	9.41	77.15
38240.381944	9.41	77.15
38240.392361	9.41	77.68
38240.402778	9.41	77.68
38240.413194	9.41	77.15
38240.423611	9.41	77.68
38240.434028	9.41	77.15
38240.444444	9.41	77.68
38240.454861	9.41	77.68
38240.465278	9.41	77.68
38240.475694	9.41	77.68
38240.486111	9.41	77.68
38240.496528	9.41	77.68
38240.506944	9.41	77.68
38240.517361	9.41	77.68
38240.527778	9.41	77.68
38240.538194	9.41	78.21
38240.548611	9.41	78.21
38240.559028	9.59	78.22
38240.569444	9.59	78.22
38240.579861	9.59	78.22
38240.590278	9.41	78.74
38240.600694	9.41	78.21
38240.611111	9.41	78.21
38240.621528	9.41	78.74
38240.631944	9.41	78.74
38240.642361	9.41	78.74
38240.652778	9.41	78.74
38240.663194	9.41	78.74
38240.673611	9.23	78.73
38240.684028	9.23	78.73
38240.694444	9.23	78.73
38240.704861	9.23	78.73
38240.715278	9.23	79.27
38240.725694	9.23	78.73
38240.736111	9.04	78.73
38240.746528	9.04	78.73
38240.756944	9.04	78.73
38240.767361	9.04	78.73
38240.777778	9.04	78.73
38240.788194	9.04	78.73
38240.798611	9.04	78.73
38240.809028	8.86	78.72
38240.819444	8.86	78.72
38240.829861	8.86	78.72
38240.840278	8.86	78.72
38240.850694	8.86	78.72
38240.861111	8.86	78.72
38240.871528	8.86	78.19
38240.881944	8.86	78.19
38240.892361	8.86	78.72
38240.902778	8.86	78.19
38240.913194	8.86	78.19
38240.923611	8.86	78.19
38240.934028	8.86	78.19
38240.944444	8.86	78.19
38240.954861	8.86	78.19
38240.965278	9.04	78.2
38240.975694	9.04	78.2
38240.986111	9.04	78.2
38240.996528	9.04	78.2
38241.006944	9.23	78.2
38241.017361	9.23	78.2
38241.027778	9.23	78.2
38241.038194	9.41	78.21
38241.048611	9.41	78.21
38241.059028	9.41	78.21
38241.069444	9.59	78.22
38241.079861	9.59	78.22
38241.090278	9.59	78.22
38241.100694	9.59	78.75
38241.111111	9.59	78.22
38241.121528	9.78	78.75
38241.131944	9.78	78.75
38241.142361	9.78	78.75
38241.152778	9.78	78.75
38241.163194	9.78	78.75
38241.173611	9.78	78.75
38241.184028	9.78	78.75
38241.194444	9.78	78.75
38241.204861	9.59	78.75
38241.215278	9.59	78.75
38241.225694	9.59	78.75
38241.236111	9.41	78.74
38241.246528	9.41	78.74
38241.256944	9.41	78.74
38241.267361	9.41	78.74
38241.277778	9.41	78.74
38241.288194	9.41	78.74
38241.298611	9.41	78.21
38241.309028	9.41	78.74
38241.319444	9.41	78.21
38241.329861	9.41	78.21
38241.340278	9.41	78.74
38241.350694	9.23	78.73
38241.361111	9.23	78.73
38241.371528	9.23	78.73
38241.381944	9.23	78.73
38241.392361	9.23	78.73
38241.402778	9.23	78.73
38241.413194	9.23	79.27
38241.423611	9.23	78.73
38241.434028	9.41	78.74
38241.444444	9.41	78.74
38241.454861	9.41	78.74
38241.465278	9.41	78.74
38241.475694	9.41	79.27
38241.486111	9.41	78.74
38241.496528	9.41	78.74
38241.506944	9.59	78.75
38241.517361	9.59	79.28
38241.527778	9.59	79.28
38241.538194	9.59	78.75
38241.548611	9.78	79.29
38241.559028	9.78	79.29
38241.569444	9.78	79.82
38241.579861	9.78	79.82
38241.590278	9.78	79.82
38241.600694	9.78	79.82
38241.611111	9.78	79.82
38241.621528	9.78	80.35
38241.631944	9.78	79.82
38241.642361	9.78	79.82
38241.652778	9.78	80.35
38241.663194	9.78	80.35
38241.673611	9.78	80.35
38241.684028	9.78	80.35
38241.694444	9.59	80.34
38241.704861	9.59	80.34
38241.715278	9.59	80.34
38241.725694	9.59	80.34
38241.736111	9.41	80.33
38241.746528	9.41	80.86
38241.756944	9.41	80.86
38241.767361	9.41	80.86
38241.777778	9.41	80.86
38241.788194	9.41	80.86
38241.798611	9.41	80.86
38241.809028	9.41	80.86
38241.819444	9.41	80.86
38241.829861	9.41	80.86
38241.840278	9.41	80.33
38241.850694	9.41	80.33
38241.861111	9.41	80.33
38241.871528	9.41	80.33
38241.881944	9.41	80.33
38241.892361	9.41	80.33
38241.902778	9.41	80.33
38241.913194	9.41	80.33
38241.923611	9.41	80.33
38241.934028	9.41	80.33
38241.944444	9.59	73.97
38241.954861	9.59	72.37
38241.965278	9.59	81.93
38241.975694	9.59	72.37
38241.986111	9.59	71.84
38241.996528	9.59	75.03
38242.006944	9.41	78.21
38242.017361	9.41	77.68
38242.027778	9.41	78.21
38242.038194	9.41	80.33
38242.048611	9.41	86.71
38242.059028	9.41	83.52
38242.069444	9.23	81.39
38242.079861	9.23	85.1
38242.090278	9.23	85.64
38242.100694	9.23	83.51
38242.111111	9.23	92.01
38242.121528	9.23	92.01
38242.131944	9.23	92.01
38242.142361	9.23	92.01
38242.152778	9.41	92.02
38242.163194	9.41	92.02
38242.173611	9.41	92.02
38242.184028	9.41	92.55
38242.194444	9.41	92.55
38242.204861	9.41	92.02
38242.215278	9.41	92.55
38242.225694	9.41	92.55
38242.236111	9.41	92.55
38242.246528	9.41	92.55
38242.256944	9.41	92.55
38242.267361	9.41	92.55
38242.277778	9.23	92.01
38242.288194	9.23	92.01
38242.298611	9.23	92.01
38242.309028	9.23	92.01
38242.319444	9.23	92.01
38242.329861	9.23	92.01
38242.340278	9.23	92.01
38242.350694	9.04	91.99
38242.361111	9.04	91.99
38242.371528	9.04	91.99
38242.381944	9.04	91.99
38242.392361	9.04	91.99
38242.402778	9.04	91.99
38242.413194	9.04	91.99
38242.423611	9.04	91.46
38242.434028	9.04	91.99
38242.444444	9.04	91.99
38242.454861	9.04	91.99
38242.465278	9.04	91.99
38242.475694	9.04	91.99
38242.486111	9.04	91.99
38242.496528	9.04	91.99
38242.506944	9.04	91.99
38242.517361	9.04	91.99
38242.527778	9.04	91.99
38242.538194	9.04	91.99
38242.548611	9.23	92.01
38242.559028	9.23	92.01
38242.569444	9.23	92.01
38242.579861	9.23	92.54
38242.590278	9.23	92.54
38242.600694	9.23	92.54
38242.611111	9.23	92.54
38242.621528	9.23	92.54
38242.631944	9.23	92.54
38242.642361	9.23	92.54
38242.652778	9.23	93.07
38242.663194	9.23	93.07
38242.673611	9.04	93.05
38242.684028	9.04	93.05
38242.694444	9.04	93.05
38242.704861	9.04	93.05
38242.715278	9.04	93.05
38242.725694	9.04	93.05
38242.736111	9.04	93.05
38242.746528	9.04	93.05
38242.756944	9.04	93.05
38242.767361	9.04	93.05
38242.777778	9.04	93.05
38242.788194	9.04	93.05
38242.798611	9.04	93.05
38242.809028	8.86	93.04
38242.819444	8.86	93.04
38242.829861	8.86	93.04
38242.840278	8.86	93.04
38242.850694	8.86	93.04
38242.861111	8.86	93.04
38242.871528	8.67	93.03
38242.881944	8.67	93.03
38242.892361	8.67	92.5
38242.902778	8.67	92.5
38242.913194	8.67	92.5
38242.923611	8.67	92.5
38242.934028	8.67	92.5
38242.944444	8.67	92.5
38242.954861	8.67	92.5
38242.965278	8.67	92.5
38242.975694	8.67	92.5
38242.986111	8.67	92.5
38242.996528	8.67	92.5
38243.006944	8.67	92.5
38243.017361	8.67	92.5
38243.027778	8.86	92.51
38243.038194	8.86	92.51
38243.048611	8.86	92.51
38243.059028	8.86	92.51
38243.069444	8.86	92.51
38243.079861	9.04	92.52
38243.090278	9.04	92.52
38243.100694	9.04	92.52
38243.111111	9.04	92.52
38243.121528	9.04	92.52
38243.131944	9.23	92.54
38243.142361	9.23	92.54
38243.152778	9.23	92.54
38243.163194	9.23	92.54
38243.173611	9.23	93.07
38243.184028	9.23	93.07
38243.194444	9.23	93.07
38243.204861	9.41	93.08
38243.215278	9.41	93.08
38243.225694	9.41	93.08
38243.236111	9.23	93.07
38243.246528	9.23	93.07
38243.256944	9.23	93.07
38243.267361	9.23	93.07
38243.277778	9.23	93.07
38243.288194	9.23	93.07
38243.298611	9.23	93.07
38243.309028	9.04	93.05
38243.319444	9.04	93.05
38243.329861	9.04	93.05
38243.340278	9.04	93.05
38243.350694	9.04	93.05
38243.361111	8.86	93.04
38243.371528	8.86	93.04
38243.381944	8.86	93.04
38243.392361	8.86	93.04
38243.402778	8.86	92.51
38243.413194	8.86	92.51
38243.423611	8.67	92.5
38243.434028	8.67	92.5
38243.444444	8.67	92.5
38243.454861	8.67	92.5
38243.465278	8.67	92.5
38243.475694	8.67	92.5
38243.486111	8.67	92.5
38243.496528	8.67	92.5
38243.506944	8.67	92.5
38243.517361	8.67	92.5
38243.527778	8.67	92.5
38243.538194	8.67	92.5
38243.548611	8.67	92.5
38243.559028	8.86	92.51
38243.569444	8.86	92.51
38243.579861	8.86	92.51
38243.590278	8.86	92.51
38243.600694	8.86	92.51
38243.611111	8.86	92.51
38243.621528	8.86	92.51
38243.631944	8.86	92.51
38243.642361	8.86	93.04
38243.652778	8.86	93.04
38243.663194	8.86	93.04
38243.673611	8.86	93.04
38243.684028	9.04	93.05
38243.694444	9.04	93.59
38243.704861	9.04	93.59
38243.715278	8.86	93.57
38243.725694	8.86	93.57
38243.736111	8.86	93.57
38243.746528	8.86	93.57
38243.756944	8.86	93.57
38243.767361	8.86	94.1
38243.777778	8.86	93.57
38243.788194	8.86	93.57
38243.798611	8.86	93.57
38243.809028	8.86	94.1
38243.819444	8.67	93.56
38243.829861	8.67	93.56
38243.840278	8.67	93.56
38243.850694	8.67	93.56
38243.861111	8.67	93.56
38243.871528	8.67	93.56
38243.881944	8.48	93.55
38243.892361	8.48	93.55
38243.902778	8.48	93.55
38243.913194	8.48	93.02
38243.923611	8.48	93.02
38243.934028	8.48	93.02
38243.944444	8.48	93.02
38243.954861	8.48	93.02
38243.965278	8.48	93.02
38243.975694	8.48	93.02
38243.986111	8.48	93.02
38243.996528	8.48	93.02
38244.006944	8.48	92.49
38244.017361	8.48	92.49
38244.027778	8.67	92.5
38244.038194	8.67	92.5
38244.048611	8.67	92.5
38244.059028	8.67	92.5
38244.069444	8.67	92.5
38244.079861	8.67	92.5
38244.090278	8.67	93.03
38244.100694	8.86	93.04
38244.111111	8.86	93.04
38244.121528	8.86	93.04
38244.131944	8.86	93.04
38244.142361	9.04	93.05
38244.152778	9.04	93.05
38244.163194	9.04	93.05
38244.173611	9.04	93.05
38244.184028	9.04	93.59
38244.194444	9.04	93.59
38244.204861	9.23	93.6
38244.215278	9.23	93.6
38244.225694	9.23	93.6
38244.236111	9.23	93.6
38244.246528	9.23	93.6
38244.256944	9.23	93.6
38244.267361	9.23	93.6
38244.277778	9.23	93.6
38244.288194	9.23	93.6
38244.298611	9.23	94.13
38244.309028	9.23	94.13
38244.319444	9.23	94.13
38244.329861	9.04	93.59
38244.340278	9.04	93.59
38244.350694	9.04	93.59
38244.361111	9.04	93.59
38244.371528	9.04	93.59
38244.381944	9.04	93.59
38244.392361	9.04	93.59
38244.402778	9.04	93.59
38244.413194	9.04	93.59
38244.423611	9.04	93.59
38244.434028	9.04	93.59
38244.444444	9.04	93.59
38244.454861	9.04	93.59
38244.465278	9.04	93.59
38244.475694	9.04	93.05
38244.486111	9.04	93.05
38244.496528	9.04	93.05
38244.506944	9.04	93.05
38244.517361	9.04	93.05
38244.527778	9.04	93.05
38244.538194	9.23	93.07
38244.548611	9.23	93.07
38244.559028	9.23	93.07
38244.569444	9.23	93.07
38244.579861	9.41	93.08
38244.590278	9.41	93.08
38244.600694	9.41	93.08
38244.611111	9.59	93.09
38244.621528	9.59	93.09
38244.631944	9.59	93.09
38244.642361	9.78	93.63
38244.652778	9.78	93.63
38244.663194	9.96	93.65
38244.673611	9.96	93.65
38244.684028	9.96	93.65
38244.694444	9.96	93.65
38244.704861	9.96	93.65
38244.715278	9.96	94.18
38244.725694	9.96	94.18
38244.736111	9.96	94.18
38244.746528	9.96	94.18
38244.756944	9.96	94.18
38244.767361	9.96	94.18
38244.777778	9.96	94.18
38244.788194	9.96	94.18
38244.798611	9.78	94.17
38244.809028	9.78	94.17
38244.819444	9.78	94.17
38244.829861	9.78	94.17
38244.840278	9.59	94.15
38244.850694	9.59	94.15
38244.861111	9.59	94.15
38244.871528	9.59	94.15
38244.881944	9.59	94.15
38244.892361	9.59	94.15
38244.902778	9.59	94.15
38244.913194	9.41	94.14
38244.923611	9.41	93.61
38244.934028	9.41	93.61
38244.944444	9.59	93.62
38244.954861	9.59	93.62
38244.965278	9.59	93.62
38244.975694	9.59	93.62
38244.986111	9.59	93.62
38244.996528	9.59	93.09
38245.006944	9.59	93.09
38245.017361	9.59	93.09
38245.027778	9.59	93.09
38245.038194	9.59	93.09
38245.048611	9.59	93.09
38245.059028	9.59	93.09
38245.069444	9.78	93.1
38245.079861	9.78	93.1
38245.090278	9.78	93.1
38245.100694	9.96	93.12
38245.111111	9.96	93.12
38245.121528	10.14	93.13
38245.131944	10.14	93.13
38245.142361	10.14	93.13
38245.152778	10.33	93.14
38245.163194	10.33	93.14
38245.173611	10.51	93.68
38245.184028	10.51	93.68
38245.194444	10.51	93.68
38245.204861	10.51	93.68
38245.215278	10.51	93.68
38245.225694	10.69	93.7
38245.236111	10.69	94.23
38245.246528	10.69	94.23
38245.256944	10.69	94.23
38245.267361	10.69	94.23
38245.277778	10.69	94.23
38245.288194	10.69	94.23
38245.298611	10.69	94.23
38245.309028	10.69	94.23
38245.319444	10.69	94.23
38245.329861	10.69	94.23
38245.340278	10.69	94.23
38245.350694	10.69	94.23
38245.361111	10.69	94.23
38245.371528	10.69	94.23
38245.381944	10.69	94.23
38245.392361	10.51	94.22
